Dataset,IoTSubdomain(Entrada),Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,SmartCampus,ActivePixel,AirFuelRatioMeter,Alarm,AnalogImageProcessing,Anemometer,AngleSensitivePixel,AnprWhereVehiclesAreTimedOverFixedDistance,BackIlluminated,BimetallicStrip,BlindSpotMonitor,Calorimeter,Catadioptric,Cmos,CurbFeeler,Current,ElectroOptical,Electroscope,FlameDetection,FlameDetector,Nano,NondispersiveInfrared,Occupancy,OmnidirectionalCamera,OmniviewTechnology,Optode,Oxygen,OzoneMonitor,Parking,PassiveInfrared,Proximity,Pyrgeometer,QuartzThermometer,RainGauge,RangeImaging,ResistanceThermometer,SiliconBandgapTemperature,SmokeDetector,StaringArray,TemperatureGauge,TestLight,Thermocouple,Thermometer,VoltageDetector,,,,,,,,,,,,,,,
58,SmartCampus,ActivePixel,AirFuelRatioMeter,Alarm,AnalogImageProcessing,Anemometer,AngleSensitivePixel,AnprWhereVehiclesAreTimedOverFixedDistance,BackIlluminated,BimetallicStrip,BlindSpotMonitor,Calorimeter,Catadioptric,Cmos,CurbFeeler,Current,ElectroOptical,Electroscope,FlameDetection,FlameDetector,Galvanometer,GardonGauge,GasDetector,GasMeter,HeatFlux,HeatFlux,Image,ImageFormat,InfraredThermometer,LedAsLight,Light,MillimeterWaveScanner,MotionDetector,Nano,NondispersiveInfrared,Occupancy,OmnidirectionalCamera,OmniviewTechnology,Optode,Oxygen,OzoneMonitor,Parking,PassiveInfrared,,,,,,,,,,,,,,,,
59,SmartCampus,Anemometer,AngleSensitivePixel,AnprWhereVehiclesAreTimedOverFixedDistance,BackIlluminated,BimetallicStrip,BlindSpotMonitor,Calorimeter,Catadioptric,Cmos,CurbFeeler,Current,ElectroOptical,Electroscope,FlameDetection,FlameDetector,Galvanometer,GardonGauge,GasDetector,GasMeter,HeatFlux,HeatFlux,Image,ImageFormat,InfraredThermometer,LedAsLight,Light,MillimeterWaveScanner,MotionDetector,Nano,NondispersiveInfrared,Occupancy,OmnidirectionalCamera,OmniviewTechnology,Optode,Oxygen,OzoneMonitor,Parking,PassiveInfrared,Proximity,Pyrgeometer,QuartzThermometer,RainGauge,RangeImaging,ResistanceThermometer,SiliconBandgapTemperature,SmokeDetector,StaringArray,TemperatureGauge,TestLight,Thermocouple,Thermometer,VoltageDetector,,,,,,
60,SmartCampus,ActivePixel,AirFuelRatioMeter,Alarm,AnalogImageProcessing,Anemometer,Catadioptric,Cmos,CurbFeeler,Current,ElectroOptical,Electroscope,FlameDetection,FlameDetector,Galvanometer,GardonGauge,GasDetector,GasMeter,HeatFlux,HeatFlux,Image,ImageFormat,InfraredThermometer,LedAsLight,Light,MillimeterWaveScanner,Optode,Oxygen,OzoneMonitor,Parking,PassiveInfrared,Proximity,Pyrgeometer,QuartzThermometer,RainGauge,RangeImaging,ResistanceThermometer,SiliconBandgapTemperature,SmokeDetector,StaringArray,TemperatureGauge,TestLight,Thermocouple,Thermometer,VoltageDetector,WheatstoneBridge,,,,,,,,,,,,,
61,Undefined,Undefined,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Agriculture,AirFlowMeter,Auxanometer,BackIlluminated,Barograph,Barometer,Biochip,Bio,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,WaterMeter,,,,,,,,,,,,,,,,,,,,,,,,,
63,Agriculture,BackIlluminated,Barograph,Barometer,Biochip,Bio,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Agriculture,AirFlowMeter,Auxanometer,Bio,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,WaterMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Agriculture,AirFlowMeter,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,WaterMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Agriculture,AirFlowMeter,Auxanometer,BackIlluminated,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,WaterMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Agriculture,AirFlowMeter,Auxanometer,BackIlluminated,Barograph,Barometer,Biochip,Bio,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Agriculture,Biochip,Bio,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,WaterMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Agriculture,Barograph,Barometer,Biochip,Bio,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Psychrometer,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,WaterMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Agriculture,AirFlowMeter,Auxanometer,BackIlluminated,Barograph,Barometer,Biochip,Bio,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,QuartzThermometer,TemperatureGauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Agriculture,Barometer,Biochip,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,Thermometer,TimePressureGauge,UnattendedGround,WaterMeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Agriculture,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,QuartzThermometer,ResistanceThermometer,SiliconBandgapTemperature,SoilMoisture,TemperatureGauge,Thermocouple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Agriculture,Barometer,Biochip,Bio,BoostGauge,Calorimeter,CapacitanceProbe,FrequencyDomain,Humistor,Hydrometer,Hyperspectral,InfraredThermometer,Leaf,LedAsLight,Lysimeter,Nano,Pressure,PressureGauge,Psychrometer,Pyrometer,Thermocouple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Logistic,Abs,Accelerometer,Afr,AirFlowMeter,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,CapacitiveDisplacement,ChargeCoupledDevice,DisplacementReceiver,DopplerRadar,FreeFall,FuelLevel,FuelPressure,GroundSpeedRadar,Gyroscopic,HallEffect,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,
75,Logistic,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,CapacitiveDisplacement,ChargeCoupledDevice,DisplacementReceiver,DopplerRadar,FreeFall,FuelLevel,FuelPressure,GroundSpeedRadar,Gyroscopic,HallEffect,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,Logistic,Abs,Accelerometer,ChargeCoupledDevice,DisplacementReceiver,DopplerRadar,FreeFall,FuelLevel,FuelPressure,GroundSpeedRadar,Gyroscopic,HallEffect,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,Logistic,Abs,Accelerometer,Afr,AirFlowMeter,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,CapacitiveDisplacement,ChargeCoupledDevice,FuelPressure,GroundSpeedRadar,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,Logistic,Abs,FreeFall,FuelLevel,FuelPressure,GroundSpeedRadar,Gyroscopic,HallEffect,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,Logistic,Abs,Accelerometer,Afr,FreeFall,FuelLevel,FuelPressure,GroundSpeedRadar,Gyroscopic,HallEffect,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,Logistic,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,CapacitiveDisplacement,ChargeCoupledDevice,DisplacementReceiver,DopplerRadar,FreeFall,FuelLevel,FuelPressure,GroundSpeedRadar,Gyroscopic,HallEffect,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,
81,Logistic,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,Logistic,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,CapacitiveDisplacement,ChargeCoupledDevice,DisplacementReceiver,DopplerRadar,FreeFall,FuelLevel,FuelPressure,GroundSpeedRadar,Gyroscopic,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,Logistic,Abs,Accelerometer,Afr,AirFlowMeter,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,CapacitiveDisplacement,ChargeCoupledDevice,DisplacementReceiver,DopplerRadar,FreeFall,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,Logistic,Abs,Accelerometer,Afr,AirFlowMeter,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,CapacitiveDisplacement,ChargeCoupledDevice,DisplacementReceiver,DopplerRadar,FreeFall,FuelLevel,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Logistic,AirFlowMeter,GroundSpeedRadar,Gyroscopic,HallEffect,Impact,IncrementalEncoder,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Odometer,OilLevel,PiezoElectricAccelerometer,Position,Proximity,RadarGun,Radar,ShockDetector,Speedometers,Tachometer,Triangulation,Ultrasonic,UltraWideBandRadar,VehicleSpeed,VelocityReceiver,WheelSpeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,IndustrialProcesses,Abs,Accelerometer,Afr,AirFlowMeter,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,BlindSpotMonitor,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,VariableReluctance,,,,,,,,,,,,,,,,,,
87,IndustrialProcesses,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,BlindSpotMonitor,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,VariableReluctance,,,,,,,,,,,,,,,,,,,,,,,,
88,IndustrialProcesses,Abs,Accelerometer,AutomaticTransmissionSpeed,BlindSpotMonitor,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,VariableReluctance,,,,,,,,,,,,,,,,,,,,,,,,,,
89,IndustrialProcesses,Abs,Accelerometer,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,BlindSpotMonitor,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,,,,,,,,,,,,,,,,,,,,,,,,,,
90,IndustrialProcesses,Abs,Afr,AirFlowMeter,AnprWhereVehiclesAreTimedOverFixedDistance,BlindSpotMonitor,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,VariableReluctance,,,,,,,,,,,,,,,,,,,,,,,,,
91,IndustrialProcesses,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,VariableReluctance,,,,,,,,,,,,,,,,,,,,,,,,,,
92,IndustrialProcesses,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,IndustrialProcesses,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,VariableReluctance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,IndustrialProcesses,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,FuelPressure,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,IndustrialProcesses,AutomaticTransmissionSpeed,BlindSpotMonitor,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,Ultrasonic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,IndustrialProcesses,AirFlowMeter,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,BlindSpotMonitor,BoostGauge,BourdonGauge,CapacitiveDisplacement,ChargeCoupledDevice,CrankShaftPosition,CylinderHeadTemperatureGauge,EngineCrankcasePressure,FuelLevel,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,IndustrialProcesses,AirFlowMeter,AirFuelRatioMeter,AnprWhereVehiclesAreTimedOverFixedDistance,AutomaticTransmissionSpeed,BlindSpotMonitor,BoostGauge,BourdonGauge,Impact,Knock,LaserSurfaceVelocimeter,LaserSurfaceVelocimetersForMovingSurfaces,Level,MagneticLevelGauge,Map,MassFlow,MotionDetector,Nano,OilLevel,OilPressure,PassiveInfrared,PiezoElectricAccelerometer,Position,Pressure,PressureGauge,Proximity,ShockDetector,Tachometer,TirePressure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,HealthCare,Accelerometer,Actigraphy,Bio,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,NanoTetherball,PiezoElectricAccelerometer,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,HealthCare,Accelerometer,Actigraphy,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,NanoTetherball,PiezoElectricAccelerometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,HealthCare,Accelerometer,Actigraphy,Bio,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,NanoTetherball,PiezoElectricAccelerometer,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,HealthCare,Accelerometer,Actigraphy,Bio,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,NanoTetherball,PiezoElectricAccelerometer,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,HealthCare,Actigraphy,Bio,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,PiezoElectricAccelerometer,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,HealthCare,Accelerometer,Actigraphy,Bio,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,HealthCare,Bio,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,NanoTetherball,PiezoElectricAccelerometer,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,HealthCare,Actigraphy,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,NanoTetherball,PiezoElectricAccelerometer,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,HealthCare,Accelerometer,Actigraphy,Bio,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,NanoTetherball,PiezoElectricAccelerometer,Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,HealthCare,Actigraphy,Bio,Biochip,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,NanoTetherball,PiezoElectricAccelerometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,HealthCare,Accelerometer,Actigraphy,Bio,Biochip,Breathalyzer,DiffusionTensorImaging,GroundSpeedRadar,Heartbeat,MagneticResonanceImaging,Nano,PiezoElectricAccelerometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,HealthCare,Accelerometer,Actigraphy,Bio,Biochip,Breathalyzer,DiffusionTensorImaging,FunctionalMagneticResonanceImaging,MagneticResonanceImaging,NanoTetherball,PiezoElectricAccelerometer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,IndependentLiving,Actigraphy,Biochip,Bio,Cmos,FunctionalMagneticResonanceImaging,HallEffect,Heartbeat,Hyperspectral,MotionDetector,Nano,NanoTetherball,OmnidirectionalCamera,RangeImaging,Tactile,TimeOfFlightCamera,Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,IndependentLiving,Actigraphy,Biochip,Bio,Cmos,FunctionalMagneticResonanceImaging,NanoTetherball,OmnidirectionalCamera,RangeImaging,Tactile,TimeOfFlightCamera,Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,IndependentLiving,Actigraphy,Biochip,Bio,Cmos,FunctionalMagneticResonanceImaging,RangeImaging,Tactile,TimeOfFlightCamera,Video,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,IndependentLiving,Actigraphy,Biochip,Bio,Cmos,FunctionalMagneticResonanceImaging,RangeImaging,Tactile,TimeOfFlightCamera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,IndependentLiving,Actigraphy,Biochip,Bio,Cmos,FunctionalMagneticResonanceImaging,OmnidirectionalCamera,RangeImaging,Tactile,TimeOfFlightCamera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
